order_id,customer_id,book_id,quantity,order_date,TOTAL AMOUNT
4732,216,308,5,2025-10-07,222
4733,972,165,4,2025-01-31,319
4734,666,228,5,2025-05-21,487
4735,64,287,3,2025-08-09,326
4736,166,180,4,2025-05-22,344
4737,995,11,3,2025-05-13,214
4738,746,283,1,2025-10-12,424
4739,599,188,2,2026-03-04,265
4740,673,252,3,2024-06-15,366
4741,955,57,5,2025-02-02,470
4742,119,194,4,2025-02-14,429
4743,158,124,4,2024-08-15,161
4744,795,41,4,2026-01-21,500
4745,607,335,1,2025-07-04,381
4746,265,478,1,2026-02-07,246
4747,2,237,5,2025-10-05,142
4748,254,233,4,2024-07-21,303
4749,38,369,2,2025-06-24,78
4750,556,32,1,2025-12-21,131
4751,773,399,5,2024-06-25,219
4752,210,464,4,2025-04-13,496
4753,995,453,5,2026-01-04,160
4754,50,168,3,2024-09-04,296
4755,576,449,4,2026-03-09,139
4756,517,380,1,2025-02-07,465
4757,490,10,2,2024-12-06,184
4758,505,77,4,2024-07-12,437
4759,35,461,2,2024-10-30,334
4760,968,407,3,2025-10-01,94
4761,576,413,2,2024-12-15,398
4762,778,5,3,2025-02-18,427
4763,496,28,1,2025-02-10,294
4764,359,415,2,2024-08-24,151
4765,190,485,4,2025-07-24,205
4766,601,422,1,2025-09-10,245
4767,504,407,1,2025-03-26,130
4768,974,385,2,2024-09-01,493
4769,116,10,3,2025-09-09,263
4770,528,-1,5,2025-12-02,146
4771,551,33,3,2024-07-26,401
4772,35,84,4,2025-09-30,496
4773,509,446,2,2025-03-06,243
4774,616,491,5,2024-10-20,310
4775,512,285,3,17/09/2020,258
4776,720,354,0,2025-10-28,138
4777,301,470,5,2026-03-05,472
4778,50,198,2,2025-07-22,416
4779,961,43,4,2024-07-08,363
4780,608,293,2,2025-08-12,364
4781,663,370,2,2026-01-26,486
4782,805,27,5,2024-04-28,410
4783,692,252,2,2024-04-20,168
4784,642,348,2,2026-02-17,481
4785,408,420,3,2024-12-23,106
4786,102,320,3,2024-12-28,255
4787,14,325,1,2024-05-31,175
4788,707,297,4,2025-12-17,168
4789,408,88,,2024-05-29,360
4790,606,118,5,2025-05-16,209
4791,425,303,2,2025-09-14,413
4792,745,470,2,2026-01-27,208
4793,801,389,5,2025-11-10,92
4794,928,361,3,2025-07-23,229
4795,774,281,3,2025-01-10,94
4796,331,398,4,2024-07-26,413
4797,647,164,3,2025-07-15,174
4798,637,39,3,2025-02-08,108
4799,691,268,0,2025-10-08,319
4800,813,470,1,2025-10-31,365
4801,808,183,1,2026-01-18,212
4802,527,290,4,2025-12-11,468
4803,657,133,4,2025-10-06,214
4804,430,5,3,2025-09-01,465
4805,956,65,5,2025-06-26,410
4806,235,236,4,21/06/1989,93
4807,527,119,4,2024-10-22,201
4808,729,389,4,2024-06-24,466
4809,356,16,2,2024-11-14,205
4810,634,49,1,2025-03-14,332
4811,150,90,3,2025-11-06,129
4812,103,125,5,2024-12-24,269
4813,285,412,2,2026-02-08,430
4814,695,13,2,2024-12-06,426
4815,203,91,2,2025-09-13,439
4816,6,91,4,2025-04-08,230
4817,684,491,5,2025-01-08,277
4818,169,473,5,2025-10-31,363
4819,974,362,3,2024-12-06,397
4820,32,247,3,2024-09-15,406
4821,407,39,2,2024-04-20,313
4822,456,-1,4,2025-03-31,171
4823,910,110,5,2024-11-07,388
4824,468,423,4,2025-08-11,355
4825,243,101,3,2026-01-10,489
4826,858,304,2,2025-03-21,359
4827,749,233,5,2025-01-08,481
4828,678,71,5,2026-03-08,103
4829,347,355,1,2025-08-09,470
4830,919,484,5,2025-01-25,164
4831,706,89,1,2024-07-06,406
4832,497,433,2,2025-12-21,196
4833,324,205,3,2024-10-20,477
4834,450,58,1,2025-11-19,390
4835,58,327,3,2025-12-21,194
4836,756,115,5,2025-01-04,440
4837,14,340,5,2025-05-07,460
4838,999999,373,2,2026-01-10,374
4839,401,93,1,2025-10-11,153
4840,165,377,2,2024-05-12,369
4841,839,20,4,2026-01-20,160
4842,695,397,3,2026-02-01,392
4843,769,330,2,2025-08-06,241
4844,328,407,2,2024-08-23,341
4845,943,26,4,2025-09-29,397
4846,758,60,1,2024-11-09,256
4847,152,365,5,2024-07-03,402
4848,830,303,4,2025-05-11,497
4849,861,161,2,2025-10-08,142
4850,490,351,2,2025-09-29,373
4851,281,314,1,2024-05-26,377
4852,634,379,1,2026-03-03,107
4853,225,356,2,2026-02-26,267
4854,127,24,5,2025-06-08,444
4855,686,142,3,2024-10-13,451
4856,266,159,5,2026-03-06,134
4857,690,26,1,2025-05-11,378
4858,173,182,1,2025-10-11,397
4859,549,269,5,2026-01-20,448
4860,532,499,3,2024-06-07,150
4861,212,204,4,2025-04-15,154
4862,538,291,2,2024-04-16,461
4863,537,461,3,2025-07-19,213
4864,657,426,3,2024-04-19,353
4865,182,467,1,2024-05-31,127
4866,44,124,4,2025-05-11,465
4867,89,59,2,2025-04-04,214
4868,512,118,5,2024-09-03,296
4869,699,243,2,2024-04-27,482
4870,215,380,1,2025-09-21,218
4871,119,413,5,2024-10-23,280
4872,586,17,3,2024-09-03,82
4873,338,178,1,2024-04-01,197
4874,874,177,5,2026-01-31,263
4875,9,69,1,2024-05-14,326
4876,914,1,5,2026-02-22,436
4877,372,313,5,2026-02-04,88
4878,41,192,1,2024-04-27,296
4879,526,446,4,2024-11-07,119
4880,878,417,2,2025-12-09,415
4881,300,338,5,2025-10-10,419
4882,60,74,2,2025-04-25,295
4883,405,432,2,2024-12-11,213
4884,409,15,3,2026-01-26,240
4885,460,56,2,2024-05-12,228
4886,708,124,4,2024-07-01,115
4887,664,351,1,2024-11-05,431
4888,925,159,3,2025-01-12,157
4889,956,204,2,2024-10-03,259
4890,418,445,1,2025-09-05,220
4891,471,467,4,2026-02-28,186
4892,871,76,5,2025-07-10,359
4893,,416,2,2026-02-01,297
4894,251,179,3,2025-03-09,109
4895,870,294,4,2024-08-12,245
4896,505,458,5,,386
4897,999999,268,4,2024-12-03,341
4898,31,161,3,2024-12-22,287
4899,649,261,2,2025-06-10,451
4900,849,,4,2025-10-05,415
4901,412,322,3,2025-05-04,361
4902,834,220,2,2025-06-18,298
4903,763,325,3,2024-08-23,435
4904,642,301,2,2024-08-08,115
4905,755,305,4,2025-02-20,428
4906,,43,4,2024-04-03,144
4907,808,372,5,2025-10-29,294
4908,783,240,4,2024-04-07,218
4909,330,299,1,2024-05-10,382
4910,793,199,4,2025-08-02,290
4911,420,88,2,2024-11-22,271
4912,875,10,3,2026-03-25,318
4913,219,181,3,2025-12-12,386
4914,921,386,3,2025-10-23,149
4915,51,171,3,2025-12-15,497
4916,397,58,2,2025-10-15,135
4917,371,373,4,2025-02-28,237
4918,240,267,5,2025-07-16,120
4919,651,350,4,2024-08-20,179
4920,468,169,4,2024-09-21,189
4921,600,416,1,2026-02-15,320
4922,49,,2,2025-11-17,411
4923,201,446,2,2025-01-04,459
4924,92,478,4,2025-04-22,91
4925,334,113,4,2025-01-13,242
4926,697,361,3,2025-02-06,403
4927,770,383,1,2025-06-20,232
4928,7,434,2,21/09/2016,397
4929,442,138,5,2024-09-26,354
4930,71,411,3,2024-12-30,171
4931,224,404,4,2024-12-13,398
4932,537,477,1,2025-11-28,153
4933,214,455,1,2025-04-13,471
4934,764,352,2,2024-09-04,418
4935,738,37,4,2025-12-23,472
4936,517,408,2,2024-04-23,434
4937,378,226,4,2025-05-17,414
4938,818,238,3,2024-09-17,89
4939,178,-1,2,2025-03-23,187
4940,306,476,5,2025-11-03,85
4941,265,430,1,2025-02-26,196
4942,762,357,4,2025-10-21,231
4943,613,484,2,2025-09-30,292
4944,805,120,1,2026-02-28,400
4945,140,249,5,2024-09-17,300
4946,515,274,3,2025-04-08,373
4947,695,92,2,2025-05-29,331
4948,704,369,1,2024-09-17,353
4949,915,353,3,2025-12-08,153
4950,261,479,2,2025-07-17,340
4951,238,238,-3,2025-02-21,148
4952,48,113,5,2024-04-02,356
4953,727,270,3,2024-08-18,141
4954,816,350,2,2024-06-18,102
4955,983,479,5,2025-03-25,190
4956,733,30,2,2025-03-13,130
4957,242,410,3,2024-09-06,447
4958,887,404,-3,2025-08-17,240
4959,446,489,3,2025-04-24,89
4960,202,315,4,2026-01-30,250
4961,593,140,4,2024-06-27,177
4962,880,411,4,2024-07-31,270
4963,48,154,4,2026-02-09,153
4964,557,244,5,2025-08-22,417
4965,637,483,5,2025-10-08,238
4966,365,127,-3,2025-03-31,121
4967,105,207,3,2025-09-06,414
4968,562,27,2,2024-06-28,258
4969,374,383,1,2025-12-25,346
4970,859,162,2,2024-09-16,411
4971,428,380,5,2024-04-04,351
4972,,73,5,2025-05-17,451
4973,439,375,4,2026-02-11,143
4974,347,253,3,2025-09-30,134
4975,643,310,1,2025-01-09,311
4976,985,7,3,2025-04-24,357
4977,354,374,4,2024-09-14,114
4978,427,269,4,2024-09-25,272
4979,256,78,3,2024-07-28,315
4980,990,64,4,2025-02-20,193
4981,671,383,2,2025-01-21,101
4982,184,454,5,,414
4983,49,487,1,2024-10-02,372
4984,583,162,4,2024-09-30,127
4985,67,305,5,2026-03-19,468
4986,974,202,2,2025-03-29,77
4987,50,480,4,2024-10-23,228
4988,92,17,3,2025-01-15,199
4989,3,389,2,2025-10-06,240
4990,406,427,4,2024-05-02,453
4991,646,426,5,2025-07-03,75
4992,432,19,3,2025-03-01,346
4993,440,112,3,2025-03-12,318
4994,386,137,5,2024-07-06,110
4995,125,92,1,2026-03-08,414
4996,209,294,5,2026-02-01,231
4997,,140,3,2024-06-30,345
4998,560,153,1,2024-10-25,264
4999,400,122,3,2025-11-07,466
5000,819,282,1,2024-09-03,464
970,274,157,1,2024-09-07,104
1861,270,218,,2025-09-09,459
677,470,-1,4,2024-05-19,258
2142,527,63,1,2024-05-30,443
4549,203,,4,2024-04-12,321
3469,669,312,2,2025-09-28,157
3315,105,450,5,2025-08-03,324
2105,386,329,2,2024-12-20,452
3730,547,262,3,2025-04-18,93
324,171,349,5,2024-10-11,404
2459,667,38,1,2024-08-29,262
3053,176,285,4,2024-04-17,175
2300,879,104,2,2024-03-26,492
1621,950,183,4,2024-09-09,460
1856,584,244,4,2024-04-30,281
2518,121,160,3,2025-03-12,331
1643,272,61,3,2025-05-31,342
556,855,317,1,2026-02-21,124
1421,99,309,3,2024-04-05,337
3378,900,211,1,2025-02-09,457
1942,580,100,1,2025-04-21,378
2268,11,319,2,2024-11-05,175
53,400,-1,4,2025-12-01,261
2322,405,195,2,2025-06-13,342
4366,682,169,4,2026-02-28,362
3381,697,249,5,,418
3557,216,45,4,2026-02-22,235
4404,574,207,4,2025-03-18,354
1923,434,345,1,2025-06-12,377
1048,223,178,2,2025-07-14,256
479,31,411,5,2024-07-24,99
2155,33,467,5,2024-07-01,164
3749,424,113,4,2025-12-20,457
1955,321,119,1,2025-12-25,271
1088,910,68,4,2025-06-10,419
149,247,469,1,2024-06-22,384
642,161,323,2,2025-07-02,347
361,526,483,2,2025-12-09,243
225,919,244,4,2024-10-28,82
2475,985,156,4,2025-02-01,482
3453,572,45,1,2025-12-11,309
4806,235,236,4,21/06/1989,393
3990,664,80,4,2024-12-30,186
4577,367,492,3,2025-02-02,451
1119,233,481,2,2024-07-13,287
4299,105,277,4,2025-06-01,321
2009,802,35,5,2025-12-28,459
3299,166,378,4,,73
3266,441,321,4,2024-09-23,433
1830,148,485,3,2025-09-27,201
3359,826,26,5,2024-10-17,329
2440,695,75,5,2025-01-27,319
195,322,155,4,2025-01-20,239
4651,113,21,4,2024-10-04,290
715,759,281,5,2024-09-04,254
2833,469,416,3,2025-02-22,121
4971,428,380,5,2024-04-04,275
4088,297,139,1,2025-12-15,398
4061,21,202,3,2024-07-01,239
2678,556,47,1,2025-11-21,429
2649,437,27,5,2024-06-16,463
323,972,235,4,2024-07-02,375
1928,346,281,1,2025-12-13,398
3763,288,209,2,2024-06-11,380
3390,331,229,5,2024-11-05,340
857,246,319,5,2025-12-06,355
3462,39,191,2,2025-08-20,205
671,457,67,2,2025-09-27,356
3585,70,105,4,2026-02-19,249
2490,103,82,1,2024-08-18,336
1629,647,360,1,2025-03-02,269
3133,569,342,2,2025-06-20,277
2361,967,23,,2024-09-04,334
4612,374,343,5,2024-10-13,253
1609,691,396,4,2024-04-03,89
4550,871,17,5,2025-03-02,203
4160,285,95,2,2025-05-25,381
101,206,1,5,2025-06-13,250
2127,687,317,1,2025-10-05,368
1909,835,338,4,2025-11-28,199
2407,453,176,4,2025-03-24,344
4002,26,94,4,2024-12-22,266
4103,548,351,4,2024-05-08,181
3346,223,251,5,2026-02-02,106
2909,217,102,2,2024-06-19,304
1102,773,156,4,2025-06-29,363
2388,856,483,1,2024-11-21,73
4801,808,183,1,2026-01-18,131
3776,66,252,5,2026-02-23,319
1274,117,433,1,2024-10-15,78
3744,388,,4,2025-08-03,330
4930,71,411,3,2024-12-30,263
652,537,242,4,2026-01-07,241
1234,248,222,4,2025-04-27,92
4274,781,232,4,2024-05-07,253
346,999999,203,1,2026-02-19,343
4012,452,52,3,2026-02-13,163
2478,200,454,2,2024-05-02,336
3157,810,134,1,2026-03-15,471
2098,264,325,1,2024-09-26,182
461,517,260,4,2025-03-19,434
943,,406,5,2025-04-30,247
1982,175,-1,4,2025-03-21,265
4440,322,16,4,2024-03-31,345
3708,471,380,,2025-04-13,191
2669,733,267,3,2024-11-11,391
1830,148,485,3,2025-09-27,469
2174,722,452,5,2024-10-27,133
3788,602,493,3,2025-08-28,268
361,526,483,2,2025-12-09,253
4958,887,404,-3,2025-08-17,81
4120,51,2,3,2025-03-21,218
1560,538,229,5,2025-07-04,185
24,259,347,4,2025-04-02,325
1925,810,267,5,2024-05-24,122
401,825,453,4,2026-02-23,419
1364,787,273,2,2024-11-30,385
4652,149,230,1,2024-08-21,282
4482,481,38,5,2025-01-01,422
3803,446,199,1,2025-04-28,132
161,977,206,1,2025-09-07,124
1271,594,452,3,2025-06-30,377
3518,244,361,3,2025-02-11,150
1331,893,312,5,2025-10-06,161
3889,218,281,1,2026-01-31,147
3902,856,-1,3,2025-01-27,200
860,426,227,4,2024-11-17,164
1031,734,26,1,2024-09-05,352
2723,933,,3,2025-10-29,375
4613,69,412,2,2024-05-07,244
1650,224,152,1,2025-07-25,183
3069,483,106,3,2025-04-08,358
3627,332,444,1,2024-11-22,273
4892,871,76,5,2025-07-10,197
3723,974,298,1,2025-09-19,122
4489,35,142,4,2024-09-06,352
1480,653,56,4,2025-08-10,483
1926,6,211,1,2025-10-14,77
1743,302,135,1,2024-06-21,87
1495,670,88,2,2025-10-03,209
4437,499,107,5,2024-10-21,70
2907,163,60,5,2026-02-01,228
3705,490,173,1,2024-06-15,72
1972,430,-1,3,2024-05-05,454
2998,168,321,3,2024-04-05,351
3480,865,80,2,2024-10-31,222
3710,71,29,1,2024-06-07,188
4776,720,354,0,2025-10-28,176
1426,975,294,1,2025-07-15,128
3445,887,230,5,2025-11-04,97
3429,616,126,4,2025-07-19,424
2415,561,26,1,2025-10-07,96
3039,869,364,5,2024-08-29,374
2064,144,345,5,2025-03-23,336
12,244,454,1,2025-06-15,271
1780,571,342,4,2024-04-09,285
1736,865,452,5,2024-09-20,468
3596,675,20,3,2026-03-21,318
3265,831,181,1,2025-10-06,300
1230,320,77,5,2025-10-11,324
253,989,182,4,2024-07-23,492
55,94,462,3,,332
3755,225,404,5,2026-02-13,443
4285,621,318,1,2025-04-05,460
4272,792,355,3,2025-10-29,98
2921,575,40,2,2024-05-27,450
3996,967,8,3,2024-11-04,390
2287,246,378,3,2026-01-31,462
4977,354,374,4,2024-09-14,80
1477,865,317,2,2025-02-24,386
3682,35,408,3,2025-05-26,74
1983,461,385,2,2024-07-23,196
4812,103,125,5,2024-12-24,493
990,583,69,4,2024-10-01,166
434,143,148,1,2025-07-20,338
2539,49,329,3,2024-12-17,332
2737,824,283,1,2024-04-02,277
2146,126,340,5,2025-06-27,101
4128,676,108,1,2026-02-21,147
121,461,251,5,2025-07-08,362
566,436,345,1,2026-02-20,313
1742,626,335,1,2024-09-03,356
2570,394,319,5,2024-07-10,461
2949,4,88,5,2025-08-28,377
1020,807,213,4,2024-10-16,459
1685,820,181,3,2024-12-16,123
3405,417,212,-3,2025-05-20,361
153,311,209,5,2026-01-31,129
3196,549,58,5,2025-05-19,132
960,376,379,2,2024-11-05,361
2008,597,262,1,2024-06-29,90
618,686,379,2,2024-12-19,177
2977,448,376,3,2026-03-23,117
1781,998,214,4,2024-07-29,407
4146,759,47,1,2025-10-14,315
1566,666,162,1,2025-04-06,418
4947,695,92,2,2025-05-29,384
4760,968,407,3,2025-10-01,436
859,707,268,1,2026-01-18,258
4654,786,298,4,2026-03-04,326
268,263,257,2,2025-06-05,428
2442,385,453,4,2024-12-08,490
3294,779,253,1,2025-03-21,492
4268,813,416,2,2025-09-08,308
1172,809,256,1,2025-09-15,402
1690,853,129,1,2025-05-04,411
2810,380,483,2,2026-02-25,178
2009,802,35,5,2025-12-28,78
3273,266,60,1,2024-07-27,451
872,573,,5,2024-08-23,473
2859,861,461,2,2024-05-14,479
596,11,152,5,2025-12-25,255
4207,562,354,5,2024-07-07,81
4327,607,246,5,2024-11-03,142
247,59,483,1,2025-09-28,249
6,389,387,2,2025-10-16,226
3585,70,105,4,2026-02-19,332
3756,189,250,2,2025-12-22,175
339,15,148,1,2025-06-22,367
2986,383,289,3,2025-09-01,160
1777,654,148,1,2025-07-30,193
554,650,353,3,2024-07-25,448
2282,744,-1,3,2025-03-16,234
16,104,206,5,2025-01-23,389
3509,171,494,5,2025-01-02,206
2388,856,483,1,2024-11-21,271
2289,448,259,2,2025-02-14,153
577,544,400,5,2025-09-20,87
855,758,166,3,2025-03-13,178
2788,21,59,4,2025-07-12,148
3028,681,-1,2,2025-05-11,108
3900,288,216,5,2025-08-09,188
2732,285,332,3,2025-11-23,238
386,985,30,1,2024-06-03,398
2502,635,45,3,2025-04-23,342
1959,212,,1,2026-03-14,326
198,752,,1,2025-08-31,447
1342,414,129,-3,2025-10-08,334
3780,994,209,2,2025-01-15,201
129,262,453,4,2025-06-19,204
2516,57,231,5,2024-08-17,454
4815,203,91,2,2025-09-13,116
4964,557,244,5,2025-08-22,369
4901,412,322,3,2025-05-04,215
4015,991,356,4,,473
2054,369,418,,2025-02-01,284
2036,377,248,5,2024-06-24,122
4950,261,479,2,2025-07-17,183
3527,94,463,2,2024-05-11,217
4232,999,182,1,2025-04-04,360
